#,Song,Artist,BPM,Camelot,Energy,Added At,Duration,Popularity,Genres,Album,Album Date,Dance,Acoustic,Instrumental,Valence,Speech,Live,Loud (Db),Key,Time Signature,Spotify Track Id,ISRC
22,"BAD!","XXXTENTACION",144,4A,49,2025-12-27,01:34,73,"emo rap","SKINS",2018-12-07,78,6,3,37,0,10,-3,F Minor,4,22An65gG31JLf9n18qjdhZ,USUYG1225643
23,"FMLYHM","Seether",196,10B,82,2025-12-27,03:28,58,"post-grunge, alternative metal, rock","Finding Beauty In Negative Spaces (Bonus Track Version)",2007-01-01,37,0,0,31,0,10,-4,D Major,4,7kwsODkk97z4tn9pW3GkaK,USWU30700134
24,"hell of a good time","Haiden Henderson",130,12A,78,2025-12-27,02:41,66,"","hell of a good time",2024-03-15,77,1,0,84,0,10,-5,C♯/D♭ Minor,4,7132EFlbWFNX4mLDY23OR5,USUM72402787
25,"Miss Murder","AFI",144,4B,87,2025-12-27,03:26,72,"punk, horror punk, emo, skate punk","DECEMBERUNDERGROUND",2006-06-06,31,0,0,69,0,10,-5,G#/A♭ Major,4,0Ti2dlF2xLjXblvdU5fCxM,USUM70602578
26,"Bleed It Out","Linkin Park",140,1B,97,2025-12-27,02:44,83,"nu metal, rap metal, rock, alternative metal","Minutes to Midnight",2007-05-14,54,11,0,60,0,60,-3,B Major,4,0UFDKFqW2oGspYeYqo9wjA,USWB10701213
27,"Pain","Three Days Grace",161,9B,74,2025-12-27,03:22,73,"post-grunge, rock","One-X",2006-06-25,42,1,0,29,0,20,-4,G Major,4,5PZ2cqh9Yem2g6cTSOLllz,USJI10600159
28,"Animal I Have Become","Three Days Grace",122,4B,85,2025-12-27,03:51,83,"post-grunge, rock","One-X",2006-06-25,55,0,0,51,0,10,-4,G#/A♭ Major,4,56sk7jBpZV0CD31G9hEU3b,USJI10600117
29,"MakeDamnSure","Taking Back Sunday",140,2B,84,2025-12-27,03:28,72,"emo, pop punk, screamo, post-hardcore, punk","Louder Now (Deluxe Edition)",2006-04-25,55,1,0,43,0,30,-6,F#/G♭ Major,4,6fTgbkBiMITtHUmik95ClX,USWB10600586
30,"Heart-Shaped Box","Nirvana",203,3B,64,2025-12-27,04:41,83,"grunge, rock","In Utero (Deluxe Edition)",1993-09-21,26,20,3,38,0,0,-10,C♯/D♭ Major,4,11LmqTE2naFULdEP94AUBa,USGF19960703
31,"Dumb","Nirvana",114,2B,40,2025-12-27,02:31,74,"grunge, rock","In Utero",1993-09-21,70,43,65,88,0,10,-14,F#/G♭ Major,4,5gRcv46AMTrosmTOqrOV3Q,USGF19960706
32,"Polly","Nirvana",121,7A,38,2025-12-27,02:53,58,"grunge, rock","Nevermind (Remastered)",1991-09-26,83,88,30,54,0,10,-11,D Minor,4,3tlXDvaNrrOmdvG0XVUOcv,USGF19942506
33,"Lithium","Nirvana",123,9B,66,2025-12-27,04:17,74,"grunge, rock","Nevermind (Remastered)",1991-09-26,68,0,0,49,0,0,-6,G Major,4,2YodwKJnbPyNKe8XXSE9V7,USGF19942505
34,"Come As You Are","Nirvana",120,9A,82,2025-12-27,03:38,82,"grunge, rock","Nevermind (Remastered)",1991-09-26,50,0,0,54,0,0,-6,E Minor,4,4P5KoWXOxwuobLmHXLMobV,USGF19942503
35,"Smells Like Teen Spirit","Nirvana",117,3B,91,2025-12-27,05:01,82,"grunge, rock","Nevermind (Remastered)",1991-09-26,50,0,0,72,0,10,-5,C♯/D♭ Major,4,5ghIJDpPoe3CfHMGu71E6T,USGF19942501
36,"Knee Socks","Arctic Monkeys",98,10A,54,2025-12-27,04:17,78,"indie, garage rock","AM",2013-09-09,67,12,0,59,0,30,-8,B Minor,4,2LGdO5MtFdyphi2EihANZG,GBCEL1300372
37,"Do I Wanna Know?","Arctic Monkeys",85,7B,53,2025-12-27,04:32,89,"indie, garage rock","AM",2013-09-09,55,19,0,41,0,20,-8,F Major,4,5FVd6KXrgO9B3JPmC8OPst,GBCEL1300362
38,"R U Mine?","Arctic Monkeys",97,11A,76,2025-12-27,03:21,83,"indie, garage rock","AM",2013-09-09,29,1,0,62,0,30,-6,F#/G♭ Minor,4,2AT8iROs4FQueDv2c8q2KE,GBCEL1300363
39,"One For The Road","Arctic Monkeys",180,8B,67,2025-12-27,03:26,70,"indie, garage rock","AM",2013-09-09,42,21,6,84,0,20,-7,C Major,4,6wNUBZNWFxdUGof6vkaykE,GBCEL1300364
40,"Snap Out Of It","Arctic Monkeys",130,4A,64,2025-12-27,03:13,81,"indie, garage rock","AM",2013-09-09,73,25,0,87,0,10,-6,F Minor,4,0NdTUS4UiNYCNn5FgVqKQY,GBCEL1300371
41,"Not Just a Girl","She Wants Revenge",90,8B,67,2025-12-28,04:22,0,"darkwave, gothic rock","Valleyheart",2011-05-23,55,0,5,49,0,10,-5,C Major,4,4w3dm0pGQ9otu7cG5uWy88,USDPK1085005
42,"Maybe She's Right","She Wants Revenge",130,8A,90,2025-12-28,05:30,42,"darkwave, gothic rock","Valleyheart",2011-05-23,63,0,32,68,0,20,-7,A Minor,4,6bJJrU8JGHh0kmzxRjmno7,USDPK1085010
43,"Tear You Apart","She Wants Revenge",153,12A,72,2025-12-28,04:44,70,"darkwave, gothic rock","She Wants Revenge",2005-01-01,58,0,0,60,0,60,-7,C♯/D♭ Minor,4,1XYHqSfJK9ud9nuRjQcbXi,USUM70503877
44,"Old Yellow Bricks","Arctic Monkeys",135,8B,84,2025-12-28,03:07,62,"indie, garage rock","Favourite Worst Nightmare (Standard Version)",2007-04-24,66,0,0,75,0,0,-4,C Major,4,3BcQFPRZuuUClWStz29WjN,GBCEL0700073
45,"Crying Lightning","Arctic Monkeys",107,9A,89,2025-12-28,03:44,72,"indie, garage rock","Humbug",2009-08-20,50,1,0,67,0,20,-4,E Minor,4,6wVWJl64yoTzU27EI8ep20,GBCEL0900443
46,"All Apologies","Nirvana",113,3B,63,2025-12-28,03:53,77,"grunge, rock","In Utero",1993-09-21,45,8,0,36,0,0,-12,C♯/D♭ Major,4,1Ic9pKxGSJGM0LKeqf6lGe,USGF19960712
47,"Undisclosed Desires","Muse",116,4B,59,2025-12-28,03:55,71,"alternative rock, rock","The Resistance",2009-09-10,68,1,2,64,0,0,-7,G#/A♭ Major,4,0It6VJoMAare1zdV2wxqZq,GBAHT0900322
48,"Uprising","Muse",128,10B,91,2025-12-28,05:04,80,"alternative rock, rock","The Resistance",2009-09-10,60,0,6,41,0,10,-4,D Major,4,4VqPOruhp5EdPBeR92t6lQ,GBAHT0900320
49,"Madness","Muse",180,6B,42,2025-12-28,04:41,71,"alternative rock, rock","The 2nd Law",2012-09-24,50,13,0,22,0,10,-8,A#/B♭ Major,4,0c4IEciLCDdXEhhKxj4ThA,GBAHT1200390
50,"Emotionally Scarred","Lil Baby",88,11A,64,2025-12-28,03:17,73,"","My Turn",2020-02-28,59,3,0,27,10,30,-4,F#/G♭ Minor,4,7ge7BHazYbVKi8qyZUX1Bm,USUG12000034
51,"Her Way","PARTYNEXTDOOR",111,3B,49,2025-12-28,03:36,78,"dark r&b, r&b, trap soul","PARTYNEXTDOOR TWO",2014-07-29,54,5,0,12,0,0,-10,C♯/D♭ Major,4,3JEJwjqLkg2Jbau5922CAb,USWB11401862
52,"MUTT (feat. Chris Brown) [CB REMIX]","Leon Thomas,Chris Brown",180,3B,52,2025-12-28,03:19,68,"r&b","MUTT (CB REMIX)",2025-03-21,53,11,0,67,0,0,-6,C♯/D♭ Major,4,3riRdhyMDfEQz5nKrxfbwv,USUM72502039
53,"LUCID DREAMS (feat. Masego)","Leon Thomas,Masego",155,6A,64,2025-12-28,03:46,67,"","MUTT",2024-09-27,73,11,7,56,0,10,-7,G Minor,4,6Px7oJcPvMWLhwRHmao0Fe,USUM72409194
54,"Diamonds And Pearls","THEY.",145,11A,60,2025-12-28,03:08,49,"","LOVE.JONES",2025-02-14,70,12,0,63,0,0,-5,F#/G♭ Minor,4,07CSJlkyMq8kDHmYzZts4a,QMB622401701
55,"COMË N GO","Yeat",145,8A,59,2025-12-28,03:18,83,"rage rap","DANGEROUS SUMMER",2025-08-01,90,6,0,30,0,10,-6,A Minor,4,2mNGL7mZILSqZHxGboJaO9,USUM72508238
56,"Kacey Talk","YoungBoy Never Broke Again",127,3A,61,2025-12-28,02:31,67,"","Top",2020-09-11,88,54,0,77,10,10,-8,A#/B♭ Minor,4,1SF8piqsZWn86DajVKih8F,USAT22005042
57,"Nevada","YoungBoy Never Broke Again",148,5A,59,2025-12-28,02:35,80,"","Sincerely, Kentrell",2021-09-24,78,40,0,24,20,10,-9,C Minor,4,2cEnKRR4dYBB2VA1mjlb1z,USAT22103399
58,"Uuugly","Drake",101,3B,26,2025-12-28,01:55,68,"rap","C,XOXO",2024-06-28,49,82,0,7,0,10,-12,C♯/D♭ Major,3,0T0S3Ue6h1ozJRSu4A4uKs,USUG12402120
59,"Blow","Atreyu",155,4A,98,2025-12-28,04:09,48,"metalcore, screamo","Lead Sails Paper Anchor",2007-09-25,52,0,0,34,10,20,-4,F Minor,4,17DmJXyncq1Wg2s6tGMQyf,USHR10723379
60,"She's so Mean","Matchbox Twenty",118,8B,88,2025-12-28,03:52,65,"post-grunge","North (Deluxe Edition)",2012-08-28,67,1,0,68,0,20,-4,C Major,4,2toY6JyyfKy9TwNk3Ou2XG,USAT21202561
61,"Anybody Else","JP Saxe",76,12A,52,2025-12-28,03:36,0,"","Anybody Else",2017-10-06,67,1,3,30,0,20,-7,C♯/D♭ Minor,4,1zi38GzmpovisMBKoHud87,QM6P41744806
62,"Beggin'","Måneskin",134,10A,80,2025-12-28,03:31,87,"","Chosen",2017-12-08,71,13,0,59,0,30,-5,B Minor,4,3Wrjm47oTz2sjIgck11l5e,ITB001700846
63,"I Don't Wanna Be In Love (Dance Floor Anthem)","Good Charlotte",125,2B,88,2025-12-28,04:04,66,"pop punk, punk, emo","Good Morning Revival",2007-03-27,64,2,0,57,0,10,-3,F#/G♭ Major,4,36UVZPoK8a1Oxh13cY8kOp,USSM10607447
64,"Better Than Me","Hinder",140,7A,68,2025-12-29,03:43,67,"post-grunge","Extreme Behavior",2005-01-01,45,21,0,25,0,10,-5,D Minor,4,10fddGyyeUquZZ2uPTjD7P,USUM70503176
65,"Burn","USHER",120,3B,48,2025-12-29,03:51,77,"r&b","Confessions (Expanded Edition)",2004-03-23,80,31,0,69,10,10,-7,C♯/D♭ Major,4,7z3N2W7Xz1t2G2sAO8wFVH,USAR10400974
66,"Forget Her","Jeff Buckley",183,8A,56,2025-12-29,05:14,74,"","Grace",1994-00-00,44,10,0,28,0,20,-5,A Minor,3,6UuVONmxXwTKN1ISepuAoQ,USSM10407311
67,"Pale Blue Eyes","The Velvet Underground",83,7B,11,2025-12-29,05:39,65,"proto-punk, art rock","The Velvet Underground (45th Anniversary)",1969-00-00,64,91,0,30,0,10,-19,F Major,4,11VwZwNF29HrqwalYUMitb,USPR36909016
68,"Somebody That I Used To Know","Elliott Smith",108,3B,37,2025-12-29,02:09,36,"singer-songwriter","Figure 8 (Deluxe Edition)",2000-04-18,58,43,0,77,0,10,-15,C♯/D♭ Major,4,6rM5LYiQDkH9BpTmThBfTE,USDW10021709
69,"No Love","Eminem,Lil Wayne",129,1B,93,2025-12-29,04:59,73,"rap, hip hop","Recovery",2010-06-18,52,12,0,33,20,10,-3,B Major,4,7bHT9osSq1rwT2yaImzqCi,USUM71015393
70,"Twenty Eight","The Weeknd",130,2A,64,2025-12-29,04:18,62,"","Trilogy",2012-11-13,64,57,0,25,0,10,-7,D#/E♭ Minor,4,3dQEShIMs5TW8H3eUh11r7,USUM71212147
71,"Cold Hard Bitch","Jet",130,10B,89,2025-12-29,04:03,66,"","Get Born (Deluxe Edition)",2003-09-14,47,0,0,35,0,10,-4,D Major,4,0wESZs7gN7TvfDbVP0w3Aw,USEE10340568
72,"Hate Her to Death","Insane Clown Posse",112,9A,69,2025-12-29,04:51,41,"horrorcore, rap rock","The Mighty Death Pop! Box Set",2012-00-00,66,8,3,9,0,40,-5,E Minor,4,5AWy8IwYyAjSN7ayx1wYFk,USA2P1204733
73,"Evil Woman","Electric Light Orchestra",120,8A,63,2025-12-29,04:11,55,"art rock, soft rock","All Over The World: The Very Best Of ELO",2005-08-02,69,44,0,89,0,40,-8,A Minor,4,4N6HYihypXOVL24bnaR4fp,USSM10015758
74,"Calling My Phone","Lil Tjay,6LACK",105,9A,39,2025-12-29,03:25,76,"brooklyn drill, melodic rap, ","Destined 2 Win",2021-04-02,91,45,0,20,0,10,-8,E Minor,4,3J8EOeKLTLXORtWPpOU5bE,USSM12100388
75,"Deuces (feat. Tyga & Kevin McCall)","Chris Brown,Tyga,Kevin McCall",74,3B,74,2025-12-29,04:36,73,"r&b, ","F.A.M.E. (Expanded Edition)",2011-03-22,69,3,0,22,10,0,-5,C♯/D♭ Major,4,6wN4nT2qy3MQc098yL3Eu9,USJI11000113
76,"I Don't Fuck With You","Big Sean,E-40",98,3B,73,2025-12-29,04:44,76,"hyphy, west coast hip hop, g-funk","Dark Sky Paradise",2015-02-23,82,4,0,40,0,30,-5,C♯/D♭ Major,4,7FYH5AW3bVfZHJIQpq3UOA,USUM71414033
77,"Gold Digger","Kanye West,Jamie Foxx",93,12A,70,2025-12-29,03:27,68,"rap, ","Late Registration",2005-01-01,63,2,0,62,30,0,-6,C♯/D♭ Minor,4,3QHPHLAkYV5cQBUYs6rowx,USUM70500143
78,"All Girls Are The Same","Juice WRLD",162,8B,53,2025-12-29,02:45,83,"melodic rap, emo rap","Goodbye & Good Riddance",2018-12-10,67,8,0,20,30,0,-7,C Major,4,4VXIryQMWpIdGgYR4TrjT1,USUG11800651
79,"I DON’T NEED YOU (DEMO).wav","Andy Mineo",137,2B,68,2025-12-29,04:27,21,"christian hip hop, christian","I DON’T NEED YOU (DEMO).wav",2019-06-28,62,41,0,68,30,40,-7,F#/G♭ Major,4,37SC22HNsJx7mTbnkfmuDW,QMTND1101693
80,"SPIT IN MY FACE!","ThxSoMch",94,4B,79,2025-12-29,02:27,80,"","SPIT IN MY FACE!",2022-12-20,73,5,2,65,0,10,-7,G#/A♭ Major,4,1N8TTK1Uoy7UvQNUazfUt5,USAT22223103
81,"You Make Me Sick","Satan's Rats",123,3B,75,2025-12-29,02:09,35,"proto-punk, punk, power pop","What A Bunch Of Rodents",1977-00-00,58,0,66,96,0,0,-12,C♯/D♭ Major,4,2o1rN5QhKveneGrlBZiMYu,GBBNU0600005
82,"I Hate Everything About You","Three Days Grace",89,11A,83,2025-12-29,03:51,76,"post-grunge, rock","Three Days Grace (Expanded Edition)",2003-07-22,50,0,0,45,0,10,-5,F#/G♭ Minor,4,6rUp7v3l8yC4TKxAAR5Bmx,USJI10300075
83,"One Step Closer","Linkin Park",95,11B,97,2025-12-29,02:37,85,"nu metal, rap metal, rock, alternative metal","Hybrid Theory (Bonus Edition)",2000-10-24,49,0,0,54,0,0,-4,A Major,4,3K4HG9evC7dg3N0R9cYqk4,USWB10002399
84,"It Almost Worked","TV Girl",141,11B,89,2025-12-29,02:32,80,"","The Night in Question: French Exit Outtakes",2020-05-01,67,30,35,68,0,0,-4,A Major,4,4NUhcsz9E1LrBe8nXLZqzp,USDY42073308
85,"The Best Deceptions","Dashboard Confessional",172,3B,40,2025-12-29,04:14,45,"emo, pop punk","The Places You Have Come to Fear the Most",2001-03-20,46,80,0,36,0,10,-9,C♯/D♭ Major,4,6yJl0W1IVV1DsTr0vfDY2e,USVR90235403
86,"idfc","blackbear",145,12A,50,2025-12-29,04:05,75,"","deadroses",2015-02-14,63,61,0,32,0,10,-9,C♯/D♭ Minor,4,6y6jbcPG4Yn3Du4moXaenr,TCACB1407069
87,"I'm Not Okay (I Promise)","My Chemical Romance",180,11B,94,2025-12-29,03:06,79,"emo, pop punk","Three Cheers for Sweet Revenge",2004-06-08,21,1,0,26,10,20,-3,A Major,4,7lRlq939cDG4SzWOF4VAnd,USRE10400660
88,"I Don't Love You","My Chemical Romance",170,8B,80,2025-12-29,03:58,78,"emo, pop punk","The Black Parade",2006-10-20,29,1,0,33,0,20,-4,C Major,4,4RAOI1etsgbh5NP3T5R8rN,USRE10602907
89,"Miserable At Best","Mayday Parade",135,10B,36,2025-12-29,05:16,56,"pop punk, emo","A Lesson In Romantics",2007-07-10,49,57,0,38,0,10,-11,D Major,4,1ONoPkp5XIuw3tZ1GzrNKZ,US5260709906
90,"Cute Without The 'E' (Cut From The Team) - Remastered 2019","Taking Back Sunday",95,12A,89,2025-12-29,03:32,69,"emo, pop punk, screamo, post-hardcore, punk","Tell All Your Friends (Remastered)",2002-03-26,40,3,0,57,0,0,-2,C♯/D♭ Minor,4,6OyKBwLzq4h15XmxeWf5n4,USC4R1901592
91,"Mouthful of Diamonds","Phantogram",100,8B,82,2025-12-29,04:13,65,"","Eyelid Movies",2010-00-00,61,14,82,22,0,10,-5,C Major,4,6zO0e11RCBnh1w8kjPZpIh,USBS50931057
92,"What the Fuck","The Boxer Rebellion",138,10B,31,2025-12-29,04:23,0,"indie rock","Ghost Alive",2018-03-09,56,65,34,15,0,0,-13,D Major,4,7tJ4xlK8OWFLhCOvhp5Ytc,GB4BB1400345
93,"Push Off","The Palms",78,3A,52,2025-12-29,03:50,60,"","Push Off",2015-12-12,61,66,0,19,0,10,-7,A#/B♭ Minor,3,3869c1bl5bJqdD3cyDw8hh,TCACK1568634
94,"Better When You're Not There","Vertical Horizon",124,3B,79,2025-12-29,04:18,24,"","Go",2003-09-23,64,0,1,66,0,10,-5,C♯/D♭ Major,4,1EYslOdyvrtELW08mXfBzP,TCABZ1472597
95,"FEEL NOTHING","The Plot In You",144,9A,83,2025-12-29,03:36,73,"metalcore","DISPOSE",2018-02-16,45,0,0,23,0,10,-5,E Minor,4,4xDwCYhobDehSBGUmd5H6Y,US5261722654
96,"Low Life (feat. The Weeknd)","Future,The Weeknd",144,4B,33,2025-12-30,05:13,83,"rap, ","EVOL",2016-04-13,72,34,28,10,0,10,-8,G#/A♭ Major,4,7EiZI6JVHllARrX9PUvAdX,USSM11600557
97,"Fall Back","Lithe",126,2A,16,2025-12-30,02:09,77,"dark r&b","Fall Back / Selfish Game",2024-03-22,87,71,4,46,10,10,-11,D#/E♭ Minor,4,0LdIVAcALGjlmKnwN36WMg,AUMEV2435468
98,"PRBLMS","6LACK",69,11B,58,2025-12-30,04:06,69,"","FREE 6LACK",2016-11-18,42,3,0,14,20,10,-5,A Major,5,4AtZRwSR8BOTTQg5ihSggt,USUYG1102245
99,"Everybody Dies In Their Nightmares","XXXTENTACION",130,6A,57,2025-12-30,01:35,79,"emo rap","17",2017-08-25,73,85,0,69,10,10,-7,G Minor,4,3GVkPk8mqxz0itaAriG1L7,USUYG1156894
100,"Depression & Obsession","XXXTENTACION",106,10A,16,2025-12-30,02:24,67,"emo rap","17",2017-08-25,77,59,2,53,0,10,-11,B Minor,4,2H3wWrnO758y0fPH7Ilerg,USUYG1156893
101,"NUMB","XXXTENTACION",160,10A,42,2025-12-30,03:06,77,"emo rap","?",2018-03-16,41,10,18,20,0,10,-8,B Minor,4,01TnVDiet1DFTsyWKUKovl,USUG11800453
102,"Roses","SAINt JHN",102,4A,50,2025-12-30,02:53,60,"","Collection One",2018-03-30,78,34,0,28,0,10,-6,F Minor,4,47MhyGA0XUtF9lZJtny3Pd,TCACP1693236
103,"Pretty Little Fears (feat. J. Cole)","6LACK,J. Cole",192,11B,46,2025-12-30,04:00,71,"rap","East Atlanta Love Letter",2018-09-14,61,70,0,25,30,0,-11,A Major,4,4at3d5QWnlibMVN75ECDrp,USUM71812666
104,"Heartbeat","Childish Gambino",120,12A,55,2025-12-30,04:29,85,"","Camp",2011-11-15,80,0,0,29,10,0,-7,C♯/D♭ Minor,4,5AGQSF0ytihJyt96K5vW9d,USYAH1100351
105,"southbound","Artemas",97,9B,92,2025-12-30,02:17,70,"","southbound / test drive",2025-03-19,57,0,0,57,20,50,-4,G Major,4,4jiwz2tQZo21Z4NQwz4zUt,QZJ842501250
106,"IMNOTYOURBOYFRIENDBABY","3OH!3",140,5A,75,2025-12-30,03:44,57,"","WANT",2008-07-07,66,2,0,65,10,30,-5,C Minor,4,3ibGmT0ZC3ywCKfQ6xVBnf,USAT20802556
107,"I'm Not Comin to Your Party Girl","3OH!3",132,10B,59,2025-12-30,02:43,25,"","3OH!3",2007-07-23,82,1,0,68,30,0,-5,D Major,4,5QVAovWoILYPCoR7nQa4u2,TCABN1385339
108,"PUNKBITCH","3OH!3",146,4A,83,2025-12-30,03:51,51,"","WANT",2008-07-07,59,1,0,57,10,10,-3,F Minor,4,1jxDpcIgPUQFVRyaCXkdqX,USAT20802553
109,"GO FUCK YOURSELF","3OH!3",128,11A,89,2025-12-30,03:07,30,"","OMENS (Deluxe)",2013-06-14,63,0,0,87,10,60,-6,F#/G♭ Minor,4,2ZtavHHV0F6b4CFnEnLv8n,USAT21205433
110,"BANG BANG","3OH!3",140,7A,72,2025-12-30,03:32,34,"","BANG BANG",2011-12-13,59,0,0,57,0,50,-6,D Minor,4,0hWNSYeJQ8zeLmwlmYZjS9,USAT21103550
111,"Kiss Bang","grandson",79,11A,83,2025-12-30,02:52,42,"","Kiss Bang",2017-03-03,32,0,22,32,0,30,-4,F#/G♭ Minor,1,20UffSyFaybW0xW04IhSbL,USRC11700086
112,"Girl Who Cried Wolf","Numblife",96,6A,84,2025-12-30,03:24,31,"","Girl Who Cried Wolf",2017-05-26,59,3,0,63,0,40,-5,G Minor,4,62rfYYd260cbqpDdnd7nWB,TCADB1715083
113,"Thank God I'm Not You","HIMALAYAS",126,10A,83,2025-12-30,03:14,56,"","Thank God I'm Not You",2017-05-12,54,0,1,77,0,0,-4,B Minor,4,65cQN8pUC0dkKryUhEqJPh,USCGJ1798848
114,"No Good","KALEO",109,11B,93,2025-12-30,03:54,70,"","A/B",2016-06-10,38,2,0,58,10,10,-4,A Major,4,0Tr5G2mE56eLUGvCaXRM8I,USAT21601267
115,"Riptide","grandson",160,10B,88,2025-12-30,03:12,50,"","Death Of An Optimist",2020-12-04,48,0,0,40,0,0,-5,D Major,4,23GWbiEWeZ1IteR9ijD3hn,USAT22003150
116,"Despicable","grandson",88,3B,78,2025-12-30,03:43,55,"","a modern tragedy vol. 1",2018-06-15,58,1,0,37,0,40,-6,C♯/D♭ Major,4,5IPT4Noqvo7bsfbWUOHcG4,USAT21802528
117,"BURN IT DOWN","Linkin Park",110,8A,97,2025-12-30,03:50,82,"nu metal, rap metal, rock, alternative metal","LIVING THINGS",2012-06-19,59,1,0,59,0,0,-4,A Minor,4,7oVEtyuv9NBmnytsCIsY5I,USWB11200587
118,"I'LL BE GONE","Linkin Park",140,9B,93,2025-12-30,03:31,60,"nu metal, rap metal, rock, alternative metal","LIVING THINGS",2012-06-19,50,1,0,61,0,10,-5,G Major,4,3cQGb2POE359G9WH81bF60,USWB11200794
119,"IN MY REMAINS","Linkin Park",101,8A,91,2025-12-30,03:20,68,"nu metal, rap metal, rock, alternative metal","LIVING THINGS",2012-06-19,55,0,0,45,0,20,-6,A Minor,4,00KfIFi2TpAaQGPbRbFbKJ,USWB11200792
120,"POWERLESS","Linkin Park",140,4A,88,2025-12-30,03:44,60,"nu metal, rap metal, rock, alternative metal","LIVING THINGS",2012-06-19,51,6,0,34,0,10,-6,F Minor,1,4zNk347FJz4yDDcjUhJJMI,USWB11200801
121,"Words As Weapons","Seether",110,4A,90,2025-12-30,04:00,67,"post-grunge, alternative metal, rock","Isolate And Medicate (Deluxe Edition)",2014-01-01,59,1,0,61,0,0,-6,F Minor,4,0aYQsp1vZZcX0JBEJvKF7N,QMFMK1400003
122,"Fine Again","Seether",176,11A,86,2025-12-30,04:03,78,"post-grunge, alternative metal, rock","Disclaimer",2002-01-01,44,0,1,36,0,20,-3,F#/G♭ Minor,4,4eTIe5eqds88bA9ua6p5p6,USWU30200015
123,"Wait","Earshot",102,11B,93,2025-12-30,03:33,64,"nu metal, alternative metal, post-grunge","Two",2004-06-22,50,0,16,48,0,0,-4,A Major,4,45R6DmpsaoqLujIn6qPTPH,USWB10400590
124,"Not Afraid","Earshot",168,11A,96,2025-12-30,04:33,43,"nu metal, alternative metal, post-grunge","Letting Go (U.S. Version)",2002-05-07,39,0,0,41,10,10,-4,F#/G♭ Minor,4,3QqHcAkdb6bGf86sKgsEdO,USRE10102239
125,"Blurry","Puddle Of Mudd",157,2A,94,2025-12-30,05:04,71,"post-grunge","Come Clean",2001-01-01,43,1,0,52,0,10,-5,D#/E♭ Minor,4,6lSr3iZTC144PKhvbPFzMp,USIR10110581
126,"Disrespectful","Blueface",107,11B,54,2025-12-30,02:32,55,"","Dirt Bag",2019-08-09,95,19,0,65,40,30,-6,A Major,4,6rC06yWehxOD8mN7fxGNMb,USCM51900375
127,"Leave Me Alone","Flipp Dinero",150,9B,74,2025-12-30,03:15,71,"","LOVE FOR GUALA",2019-11-22,79,11,0,74,0,10,-3,G Major,4,6V7g6qM8wheMivMWrzbPTM,QMKSC1800039
128,"X (feat. Future)","21 Savage,Metro Boomin,Future",149,3B,41,2025-12-30,04:18,69,"rap","Savage Mode",2016-07-15,84,37,0,11,40,10,-10,C♯/D♭ Major,4,6fwdbPMwP1zVStm8FybmkO,QZ45A1600041
129,"Throw Away","Future",125,9B,59,2025-12-30,05:16,75,"rap","Monster",2014-10-28,48,23,0,4,0,20,-8,G Major,4,2ML7vSeIZEmOCOiLUmz7Sv,USSM11913507
130,"You’re So Ugly When You Cry (feat. Bert of The Used)","The Funeral Portrait,The Used,robbietheused",170,8A,94,2025-12-30,03:23,35,"emo, screamo, post-hardcore, pop punk, ","You’re So Ugly When You Cry (feat. Bert of The Used)",2024-04-19,37,0,0,40,10,30,-4,A Minor,4,3x4mzoX77tshwD7bKNxw5n,USDPK2400030
131,"IDGAF (with blackbear)","BoyWithUke,blackbear",98,7B,73,2025-12-30,02:20,69,"","Serotonin Dreams",2022-05-06,78,43,0,88,0,20,-6,F Major,4,4ZUpTMKPYFTfJqamWFU9Zv,USUG12201227
132,"hot girl bummer","blackbear",130,11A,56,2025-12-30,03:08,75,"","everything means nothing",2020-08-21,78,13,0,69,0,30,-7,F#/G♭ Minor,1,6jRq8gaZhMUyy5RclRPcAf,USUG11902959
133,"ball w/o you","21 Savage",138,4B,63,2025-12-30,03:15,77,"","i am > i was",2018-12-21,89,5,0,46,0,10,-7,G#/A♭ Major,4,50a8bKqlwDEqeiEknrzkTO,QZ45A1700093
134,"Heartless","Kanye West",88,3A,65,2025-12-30,03:31,88,"rap","808s & Heartbreak",2008-11-24,79,5,0,65,10,20,-6,A#/B♭ Minor,4,4EWCNWgDS8707fNSZ1oaA5,USUM70840511
135,"idk that bitch (feat. G Herbo)","Gunna,G Herbo",77,3A,65,2025-12-30,03:30,65,"melodic rap, chicago drill, drill","DS4EVER",2022-01-13,87,4,0,56,50,10,-9,A#/B♭ Minor,4,0n56YWlnKfK1meIGHwMFWt,QMCE32200049
136,"I Dont Wanna Know Her","timmies,Shiloh Dynasty",110,8A,29,2025-12-30,02:02,46,"","Passion & Confusion",2017-09-21,84,60,0,36,30,30,-15,A Minor,3,7AcGFRQPq3kNArX1RU3cPM,RUB521205279
137,"Theme - From  Eternal Sunshine of the Spotless Mind /Score","Jon Brion",104,5B,4,2025-12-30,02:23,53,"soundtrack, score","Eternal Sunshine Of The Spotless Mind",2004-01-01,57,97,94,19,0,10,-23,D#/E♭ Major,3,4AQwwsz0ztRx4YKNb1GdBB,USHR10420982
138,"Delete Ya","Djo",118,4B,67,2025-12-30,03:23,79,"","The Crux",2025-04-04,83,25,6,84,0,40,-6,G#/A♭ Major,4,7tFI5cqfAoR7MIvmbw1qd8,QM4TW2525818
